stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
44,75,65,40,55,25,10,50,50,60,50,65,45,70,10,30,35,30,95,55,70,40,50,100,0,0,60,50,0,0,0,50,50,30,60
45,75,78,55,60,30,100,50,45,65,50,60,55,75,0,40,30,85,90,65,70,50,50,0,0,0,0,0,100,0,50,50,55,40,50
46,75,80,45,70,25,10,40,50,85,60,75,55,85,10,20,30,20,85,70,85,70,50,0,0,0,0,0,0,100,50,50,65,30,40
47,85,88,10,75,15,15,40,45,70,60,75,70,80,75,10,20,20,40,75,95,65,50,0,0,0,0,0,0,90,50,50,40,30,40
48,75,50,45,70,65,100,55,40,60,50,65,45,60,5,30,40,20,30,65,40,50,50,0,0,0,0,0,0,85,0,50,50,30,40
49,65,75,55,60,25,100,45,50,55,40,60,55,70,10,40,30,30,85,60,70,50,50,5,80,40,5,5,5,40,10,50,50,30,50
50,75,70,45,65,25,100,40,50,80,55,75,50,85,5,10,20,20,95,60,75,50,50,100,0,0,0,0,0,0,50,50,60,30,40
51,75,85,40,70,25,15,45,40,75,50,65,60,80,70,10,20,75,20,60,80,50,50,85,10,40,60,50,10,10,50,50,50,10,40
52,65,75,55,70,30,100,40,45,30,40,45,60,80,10,35,20,35,15,75,55,60,50,0,60,50,40,0,0,20,10,50,65,30,55
53,65,75,40,60,20,25,45,50,45,55,50,55,70,90,30,30,30,85,55,75,55,50,10,40,50,20,20,10,40,50,50,50,40,45
54,65,75,45,60,25,15,40,50,55,40,55,45,70,10,40,30,20,40,50,70,60,50,0,0,0,0,0,0,95,0,50,50,30,60
55,75,70,40,60,20,15,45,50,85,60,75,55,70,5,10,20,20,30,65,80,50,50,0,0,0,0,0,0,90,50,50,50,40,70
56,75,85,45,70,30,15,45,40,95,50,85,75,80,75,10,15,35,15,70,80,55,50,10,60,70,40,40,20,20,50,50,50,30,40
57,85,80,30,75,15,20,45,40,75,60,70,65,80,40,10,20,30,85,70,90,40,50,95,5,5,10,10,5,5,10,50,40,10,60
58,75,70,45,65,35,15,45,50,60,55,60,50,75,20,30,35,20,40,65,65,55,50,0,0,0,0,0,0,85,50,50,55,40,45
59,85,75,30,60,15,20,45,50,90,60,75,55,70,30,10,20,20,40,70,95,50,50,0,0,0,0,0,0,85,50,50,40,50,50
60,75,85,20,50,10,15,45,40,45,60,55,65,50,90,10,20,15,35,60,95,50,50,0,0,0,0,0,0,90,50,50,10,10,60
61,75,70,30,65,15,15,45,50,55,50,60,45,80,10,20,30,30,30,60,85,55,50,0,40,30,0,0,0,60,50,50,40,30,40
62,75,70,40,65,15,10,45,50,60,55,65,50,80,5,10,30,20,40,60,85,60,50,0,0,0,0,0,0,95,50,50,50,50,60
63,75,78,55,70,30,95,45,50,60,55,65,50,80,5,30,20,25,90,60,65,55,50,0,30,10,0,0,0,85,50,50,55,40,55
64,75,80,45,70,35,15,45,50,85,60,75,55,90,85,10,15,25,35,70,75,60,50,0,20,60,0,0,0,70,0,0,65,10,30
65,75,60,55,70,60,90,50,45,40,50,45,50,75,20,30,30,20,20,55,40,65,50,0,0,0,0,0,0,100,0,50,60,40,50
66,65,55,40,55,30,15,45,50,75,50,60,40,50,60,30,45,20,40,55,60,50,50,0,0,0,0,0,0,85,50,50,45,30,40
67,65,75,55,60,25,100,45,40,45,40,50,55,85,10,30,20,20,85,60,65,55,50,0,30,10,0,0,0,80,0,50,55,30,45
68,75,65,40,60,30,10,45,50,80,55,70,45,60,10,20,40,20,70,65,70,50,50,0,0,0,0,0,0,100,50,50,50,30,40
69,75,70,40,60,30,15,45,50,85,55,75,50,60,85,10,20,20,80,65,75,50,50,0,0,0,0,0,0,85,50,50,50,10,80
70,75,70,55,65,45,90,45,50,60,55,65,50,75,10,30,20,20,40,60,45,60,50,0,0,0,0,0,0,95,50,50,60,40,65
71,75,78,45,60,30,100,45,40,90,50,80,55,70,5,10,20,35,10,70,75,40,50,0,0,60,50,0,0,0,0,0,50,10,65
72,65,85,60,75,40,15,45,40,40,30,55,70,85,75,30,10,25,80,70,65,70,50,5,60,55,10,10,5,30,10,50,55,20,30
73,85,80,10,60,10,15,40,45,75,50,70,55,50,75,5,15,20,30,70,95,50,50,0,0,0,0,0,0,90,50,50,10,10,60
74,75,70,45,80,35,25,45,40,75,50,70,55,75,30,10,20,30,20,70,75,50,50,90,5,10,10,10,5,5,50,50,50,10,40
75,65,75,60,70,25,100,45,40,30,45,40,55,75,5,35,20,30,20,70,60,50,50,5,40,30,5,5,5,70,50,50,55,40,75
76,75,85,40,65,25,15,45,40,80,50,75,60,85,90,10,15,20,30,70,85,55,50,0,10,10,0,0,0,85,50,50,50,30,40
77,75,65,45,60,35,100,45,50,90,55,80,40,70,10,20,30,20,30,70,60,55,50,0,0,0,0,0,0,90,0,50,55,30,40
78,75,50,65,80,85,10,55,40,30,45,40,60,85,5,30,20,80,75,70,20,65,50,5,5,5,5,5,95,5,10,50,70,40,30
79,75,60,40,65,45,15,45,50,80,55,70,50,55,60,10,30,20,40,70,65,50,50,0,0,0,0,0,0,90,0,50,50,40,60
80,75,55,65,60,75,85,55,45,40,50,45,55,70,10,30,20,20,40,60,30,60,40,0,0,0,0,0,0,95,0,0,65,40,55
81,85,80,10,50,5,15,40,40,65,50,60,55,70,75,5,10,15,20,75,95,40,50,0,0,0,0,0,0,95,50,50,10,30,40
82,75,85,40,70,25,15,45,40,65,50,60,65,85,90,10,15,20,10,70,80,55,50,85,10,20,10,10,5,15,50,50,50,10,60
83,85,75,40,75,65,20,45,50,80,60,70,55,75,85,10,15,25,20,65,60,65,55,0,0,0,0,0,0,95,0,0,60,30,40
84,65,55,45,70,35,100,45,50,40,50,45,40,60,10,30,40,20,80,55,45,50,50,0,0,0,0,0,0,90,50,50,50,30,40
85,75,65,40,70,25,15,45,50,85,55,75,50,70,80,10,30,20,85,65,75,50,50,0,0,0,0,0,0,80,50,50,50,10,60
86,65,70,45,60,30,100,45,50,75,55,70,50,75,10,30,35,20,30,60,65,55,50,0,0,0,0,0,0,85,50,50,55,40,75
87,75,85,30,65,25,15,40,45,80,50,75,60,85,70,10,20,20,30,70,90,60,55,0,0,0,0,0,0,90,10,50,50,40,75
88,65,60,45,65,30,100,45,50,40,45,45,40,70,10,35,30,20,85,55,50,55,50,0,0,0,0,0,0,90,0,50,50,30,40
89,75,85,30,60,20,15,45,40,90,50,80,70,85,80,10,20,20,40,70,95,65,50,0,0,0,0,0,0,80,0,0,40,10,30
90,75,55,45,70,65,20,55,50,75,60,70,50,75,10,30,30,25,40,65,50,50,50,0,0,0,0,0,0,85,0,50,50,40,50
91,65,85,45,60,25,15,40,40,45,30,55,70,80,75,30,20,25,85,65,80,60,50,5,40,45,10,10,5,75,10,50,50,30,60
92,75,70,55,70,40,100,50,45,75,50,65,55,85,5,30,20,30,40,60,50,60,50,0,60,30,0,0,0,70,50,50,65,40,50
93,85,80,40,75,25,15,45,50,95,60,85,65,80,90,10,20,20,85,70,85,50,50,100,0,0,0,0,0,0,50,50,60,30,60
94,75,70,45,65,30,100,45,50,60,55,60,50,75,10,20,30,20,30,60,65,55,50,0,0,0,0,0,0,90,50,50,55,30,45
95,85,70,40,75,65,15,45,50,90,60,80,65,70,30,10,20,20,75,70,65,50,50,0,0,0,0,0,0,95,0,50,50,40,60
96,75,55,45,60,55,85,55,50,50,40,50,45,55,30,40,35,20,40,55,40,50,50,0,0,0,0,0,0,95,0,50,50,40,55
97,85,75,40,70,30,15,45,50,80,60,75,55,85,80,10,20,20,40,70,75,60,50,0,0,0,0,0,0,90,50,50,65,30,40
98,85,90,10,60,10,20,45,50,75,60,70,75,80,10,5,15,20,30,80,100,50,50,0,0,0,0,0,0,80,50,50,10,50,50
99,75,65,45,70,35,10,45,50,85,55,75,40,80,10,20,30,20,15,65,60,55,50,0,0,0,0,0,0,90,0,50,60,30,45
100,75,85,40,65,30,15,45,50,90,60,80,65,75,70,10,20,20,30,70,85,55,50,0,0,0,0,0,0,90,50,50,50,30,75
101,75,65,40,60,35,20,45,50,80,55,70,50,60,40,10,20,15,25,65,70,45,50,0,0,0,0,0,0,95,50,50,50,30,85
102,85,65,40,80,75,15,45,50,60,55,60,45,85,60,10,20,20,40,70,50,65,50,0,0,0,0,0,0,95,0,0,55,40,30
103,75,70,40,60,25,15,45,50,65,55,60,50,65,85,30,40,20,75,60,75,50,50,0,0,0,0,0,0,90,50,50,50,40,50
104,75,70,55,60,35,100,50,45,55,50,60,50,65,10,40,30,20,80,60,55,50,50,0,0,0,0,0,0,90,50,50,50,40,70
105,75,85,45,60,30,15,40,45,90,50,80,65,85,75,10,15,25,85,70,80,60,50,5,30,40,5,5,5,75,50,50,55,10,30
106,75,85,40,65,25,15,40,45,85,50,80,60,85,90,10,15,20,30,70,85,65,55,0,0,0,0,0,0,95,50,50,50,30,60
107,75,80,45,70,40,15,45,40,85,50,75,65,80,70,20,10,30,40,65,75,55,50,0,30,60,40,0,40,30,0,0,60,10,40
108,65,78,45,60,25,15,45,50,40,55,50,65,75,90,30,20,35,75,60,75,55,50,40,30,60,70,65,20,20,50,50,50,40,55
109,75,85,45,70,30,15,40,45,90,50,80,75,85,90,10,15,35,85,75,80,60,50,10,70,40,20,30,20,20,50,50,65,40,45
110,85,80,10,50,5,15,45,40,100,60,90,75,60,40,10,20,20,30,85,100,50,50,0,0,0,0,0,0,80,0,50,10,50,50
111,85,65,40,80,45,25,45,50,75,60,70,55,75,10,15,30,20,30,65,60,55,60,0,0,0,0,0,0,85,0,50,65,30,40
112,75,85,40,65,25,15,45,50,90,40,80,60,85,80,10,15,20,40,70,85,60,50,0,10,10,0,0,0,80,0,0,50,10,30
113,75,65,40,60,25,30,45,50,70,55,65,50,60,30,30,40,20,30,60,70,50,50,0,40,30,0,0,0,80,50,50,50,30,60
114,85,90,10,50,5,15,45,40,55,60,50,70,75,30,5,10,25,85,80,100,50,50,0,60,40,0,0,0,30,50,50,10,10,10
115,75,70,45,75,30,10,40,45,55,50,60,55,70,20,30,35,25,15,65,65,60,50,0,0,0,0,0,0,95,50,50,55,30,45
116,85,65,55,80,65,100,55,45,60,50,55,50,85,10,30,20,35,25,60,40,60,50,95,5,10,15,10,5,5,10,50,70,40,40
117,75,70,55,75,35,100,50,45,60,50,65,55,85,10,40,30,20,30,70,55,70,50,0,0,0,0,0,0,90,50,50,65,40,45
118,75,70,55,80,35,100,50,45,55,40,55,50,75,0,30,20,75,90,65,50,55,50,0,50,30,20,20,85,10,10,50,60,30,40
119,75,80,40,70,25,15,45,40,85,50,75,60,85,80,10,20,20,10,70,85,55,50,0,30,40,0,0,0,70,50,50,60,30,40
120,65,70,40,60,15,10,45,40,30,50,45,55,75,10,45,35,15,15,70,85,60,50,0,0,0,0,0,0,95,50,50,40,30,40
121,75,65,40,60,20,15,45,50,60,55,65,45,60,10,30,40,20,25,55,75,50,50,0,0,0,0,0,0,90,50,50,50,40,60
122,65,75,50,60,25,85,40,50,50,45,55,50,70,20,30,35,20,30,60,70,60,50,0,0,0,0,0,0,90,0,50,55,30,60
123,75,65,55,80,65,15,45,40,45,50,50,55,85,30,30,20,20,30,60,30,70,50,0,0,0,0,0,0,90,0,50,65,40,40
124,65,70,45,60,25,10,40,45,40,50,55,55,50,60,35,40,20,30,55,65,55,50,0,0,0,0,0,0,100,50,50,50,30,55
125,75,60,65,75,55,85,50,45,40,50,45,55,80,10,30,20,35,30,60,30,70,50,10,75,40,10,10,10,20,10,50,65,40,40
126,75,60,65,60,45,90,65,50,55,40,55,45,65,0,40,30,20,80,55,40,50,50,0,30,30,0,0,0,85,0,50,50,40,75
127,85,88,10,70,10,20,45,40,65,75,70,60,75,80,5,15,30,40,75,95,50,50,0,0,0,0,0,0,80,0,50,10,10,60
128,75,85,45,70,30,15,40,40,80,50,75,65,85,80,10,15,25,30,70,80,60,50,0,30,20,0,0,0,80,50,50,60,30,40
129,85,80,10,60,10,15,40,50,95,60,85,70,75,30,5,15,25,40,75,100,40,50,5,45,40,10,10,5,30,50,50,10,10,30
130,65,55,50,55,45,90,55,50,45,50,50,40,55,5,30,35,20,30,55,40,50,50,0,0,0,0,0,0,85,50,50,50,40,60
131,75,70,40,60,25,15,45,50,85,55,75,50,60,85,10,30,20,40,65,80,50,50,0,0,0,0,0,0,85,50,50,50,30,90
132,75,65,55,60,45,90,50,50,55,40,60,45,70,5,30,20,25,30,60,40,55,50,0,0,0,0,0,0,95,0,50,55,30,50
133,75,85,40,70,25,15,45,50,75,60,70,65,80,90,10,20,20,40,65,85,60,55,0,0,0,0,0,0,95,50,50,50,30,65
134,65,70,60,65,35,100,50,50,40,45,50,55,80,0,30,20,25,30,60,45,55,50,0,60,30,0,0,0,75,0,50,60,30,50
135,75,65,55,70,35,100,55,50,60,55,65,50,70,10,40,30,20,40,60,55,60,50,0,0,0,0,0,0,90,0,0,55,0,40
136,85,80,20,70,15,15,45,50,90,60,75,65,70,80,10,20,20,30,75,95,50,50,0,0,0,0,0,0,85,0,0,10,10,60
137,75,85,40,65,25,15,45,50,70,55,65,60,75,10,20,30,30,35,60,80,50,50,0,40,50,0,0,0,40,50,50,50,10,60
138,75,70,60,75,40,90,50,45,55,40,60,50,85,10,30,20,20,30,65,45,75,50,0,0,0,0,0,0,95,10,10,70,10,30
139,65,68,40,60,25,15,45,50,45,55,50,45,60,70,30,35,20,30,55,70,50,50,5,10,10,5,5,5,85,50,50,50,40,50
140,75,60,45,70,35,100,50,50,60,50,55,40,80,0,30,35,30,20,60,50,55,50,0,40,60,0,0,0,20,50,50,55,40,45
141,85,75,45,70,35,10,45,50,90,60,80,55,85,20,10,20,25,85,75,70,60,50,0,0,0,0,0,0,90,50,50,65,30,40
142,75,85,40,70,30,15,45,40,75,50,70,60,85,90,10,15,20,30,65,80,70,50,0,0,0,0,0,0,95,50,50,60,30,60
143,85,70,40,80,45,20,45,50,90,60,75,55,75,30,10,20,20,40,70,65,55,50,0,0,0,0,0,0,90,0,0,60,10,30
144,65,55,45,70,40,95,45,50,50,40,50,45,60,10,30,40,20,40,60,45,55,50,0,0,0,0,0,0,90,0,50,50,30,55
145,65,68,45,60,30,100,45,50,75,55,70,50,65,10,30,40,20,85,60,70,55,50,0,0,0,0,0,0,90,50,50,50,30,55
146,75,70,55,65,40,90,50,45,60,50,65,55,75,10,40,30,25,20,65,55,50,50,0,0,0,0,0,0,85,50,50,60,40,70
147,65,45,40,60,65,85,60,50,45,55,50,40,60,5,30,40,20,30,55,30,50,50,0,0,0,0,0,0,85,0,50,50,40,45
148,75,70,45,65,35,100,45,50,60,55,65,50,75,10,30,35,30,30,60,55,50,50,0,0,0,0,0,0,85,50,50,60,40,70
149,75,55,50,70,75,85,55,45,40,50,45,55,75,10,30,20,30,20,60,20,60,45,5,10,10,5,5,5,85,10,40,65,30,55
150,75,85,40,70,30,20,45,40,80,50,75,65,70,10,15,20,30,85,70,80,50,50,5,60,40,5,5,5,40,50,50,50,30,60
151,75,60,45,65,45,90,60,50,60,55,55,40,70,10,30,35,25,40,55,45,55,50,0,0,0,0,0,0,85,0,50,55,40,65
152,85,80,10,60,10,10,40,50,95,70,85,65,80,5,5,15,20,30,75,100,50,50,0,0,0,0,0,0,90,50,50,40,50,50
153,85,75,40,70,35,15,45,50,90,60,75,55,80,85,10,20,20,85,70,75,55,50,0,0,0,0,0,0,90,50,50,50,30,40
154,75,60,45,70,45,90,45,50,60,55,65,40,70,10,30,40,25,30,60,45,55,50,0,0,0,0,0,0,95,50,50,60,40,55
156,75,60,45,70,35,100,50,55,60,50,55,45,70,5,30,40,20,85,60,55,50,50,0,0,0,0,0,0,90,50,50,50,30,40
157,85,80,10,60,10,15,45,50,75,60,70,55,80,10,5,15,20,30,70,95,50,50,0,0,0,0,0,0,95,50,50,10,10,30
158,75,55,40,65,40,15,55,50,60,50,55,45,60,70,30,40,20,40,55,50,50,50,0,0,0,0,0,0,85,50,50,45,40,55
159,75,78,60,65,30,100,45,40,60,50,65,55,70,10,30,20,25,90,70,65,45,50,0,40,30,0,0,0,85,50,50,60,30,85
160,75,60,55,70,55,95,55,45,40,50,50,45,75,5,30,30,20,80,60,35,50,50,0,10,5,0,0,0,90,50,50,50,40,60
161,75,85,40,65,25,15,45,50,80,60,75,65,70,90,10,20,20,40,60,85,55,50,0,0,0,0,0,0,95,0,0,50,10,70
162,75,70,55,65,35,100,45,50,50,40,55,45,75,10,30,30,20,40,60,55,60,50,0,0,0,0,0,0,100,0,50,60,30,55
163,65,55,50,70,55,90,55,45,40,50,45,55,65,10,40,30,35,30,60,30,55,50,5,60,55,10,10,5,40,10,50,50,30,40
164,75,85,20,60,10,20,40,45,45,50,55,65,40,60,10,20,20,40,65,95,50,50,0,0,0,0,0,0,85,50,50,10,10,40
165,75,70,45,65,35,15,55,50,75,40,65,50,75,85,30,20,20,80,60,70,55,50,0,0,0,0,0,0,90,0,50,50,30,40
166,75,70,40,60,25,30,45,50,85,55,75,50,65,10,15,20,20,85,70,80,50,50,0,0,0,0,0,0,80,50,50,50,40,80
167,75,50,45,80,55,15,45,40,45,50,50,40,85,5,30,40,20,40,60,30,70,50,0,0,0,0,0,0,95,10,50,60,30,30
168,85,80,40,75,30,15,45,40,95,50,90,65,85,80,10,20,20,85,70,85,60,50,95,0,0,0,0,0,0,50,50,60,40,50
169,65,60,45,60,40,15,45,50,55,50,55,45,70,75,40,30,20,40,60,55,50,50,0,0,0,0,0,0,85,0,50,50,40,60
170,85,75,45,70,45,15,50,50,80,60,75,55,70,60,10,15,75,10,65,65,40,50,70,30,60,50,50,10,10,50,50,60,40,55
171,75,55,40,60,35,25,55,50,65,50,60,45,65,20,30,40,20,85,55,60,50,50,0,0,0,0,0,0,80,50,50,45,30,40
172,75,70,30,60,15,10,40,50,60,55,65,50,70,20,30,20,30,15,70,85,40,50,0,60,50,0,0,0,10,50,50,40,30,75
173,75,60,40,70,30,20,45,50,65,55,60,50,75,5,30,40,75,10,65,65,45,50,95,5,5,10,5,5,5,50,50,50,40,45
174,85,88,20,75,10,15,40,45,70,60,75,70,80,75,10,15,25,30,75,95,50,50,60,40,40,30,30,5,45,50,50,50,50,80
175,55,75,45,60,25,15,40,45,30,40,45,65,75,70,35,30,20,40,60,70,65,50,0,0,0,0,0,0,90,50,50,50,30,40
176,85,80,40,75,30,15,45,50,90,60,75,65,85,80,10,20,20,90,70,85,55,50,95,5,5,5,5,5,5,50,50,60,10,30
177,75,65,55,70,35,100,45,50,45,40,55,50,60,10,30,35,20,40,60,50,55,50,0,0,0,0,0,0,95,0,50,55,30,50
178,65,75,40,60,25,15,45,50,55,40,60,55,70,60,30,20,30,20,65,75,50,50,50,50,50,50,50,50,50,50,50,50,50,50
179,75,80,45,70,30,15,45,40,55,50,60,75,85,20,30,20,85,90,65,75,50,50,0,0,0,0,0,100,0,50,50,60,40,50
180,65,75,45,60,30,15,40,45,40,50,55,60,55,20,35,30,25,15,65,70,50,50,5,40,30,5,5,5,75,50,50,50,40,55
181,85,70,45,75,35,25,40,50,90,60,80,55,75,60,10,20,20,85,70,65,50,50,0,0,0,0,0,0,90,50,50,60,30,65
182,65,70,55,60,30,100,45,40,50,45,55,60,55,10,40,30,30,70,60,65,40,50,5,75,40,5,5,5,35,50,50,50,40,65
183,65,75,55,60,25,90,45,40,50,45,55,60,70,20,40,30,30,15,65,65,55,50,5,75,45,5,5,5,35,10,50,55,30,45
184,85,75,45,80,35,25,45,50,90,60,85,65,90,5,10,20,30,10,75,70,60,50,70,30,60,40,40,10,10,50,50,75,30,40
185,75,80,45,70,30,15,40,45,55,50,60,65,75,70,30,35,25,30,65,75,55,50,5,40,45,10,10,5,85,50,50,55,30,60
186,75,65,40,70,25,10,45,50,55,50,55,40,80,10,30,45,15,40,60,65,60,50,0,0,0,0,0,0,95,50,50,55,40,45
187,75,70,55,60,30,100,45,50,65,50,60,45,75,0,30,30,35,85,60,65,50,50,0,60,50,40,50,0,40,50,50,55,40,75
188,75,85,40,65,25,15,45,50,70,55,65,60,85,90,20,15,30,75,60,80,55,50,95,10,15,20,10,5,10,50,50,50,10,40
189,85,65,40,80,55,15,45,40,75,50,70,55,80,10,20,30,20,40,65,50,60,55,0,0,0,0,0,0,95,0,50,60,30,40
190,75,70,55,70,40,90,50,50,65,55,60,45,75,10,20,30,20,30,60,50,60,50,0,0,0,0,0,0,85,0,0,65,30,40
191,85,75,45,80,35,25,40,50,90,60,85,65,80,5,10,20,20,40,75,70,65,60,0,0,0,0,0,0,95,50,50,70,40,55
192,75,60,40,70,35,100,45,50,75,55,65,45,70,10,20,40,20,30,60,55,55,50,0,0,0,0,0,0,90,50,50,55,40,45
193,75,50,45,65,55,25,50,50,45,55,50,40,60,40,30,35,20,35,55,40,50,50,0,0,0,0,0,0,85,0,50,45,30,40
194,85,80,20,60,10,50,50,40,95,50,85,70,75,10,10,20,20,5,75,98,30,50,95,5,5,40,40,5,5,10,50,10,10,60
195,75,60,45,65,30,10,45,50,60,55,55,40,65,10,30,40,20,40,60,55,50,50,0,0,0,0,0,0,95,50,50,50,30,55
196,65,68,55,60,35,95,45,50,40,45,50,55,70,10,45,30,35,85,65,55,50,50,5,60,70,20,50,10,30,10,50,55,40,60
197,65,50,40,70,45,85,55,50,40,55,45,40,60,30,35,55,25,30,55,40,55,50,0,0,0,0,0,0,90,50,50,50,30,40
198,75,70,40,60,45,15,45,50,85,60,75,55,70,65,10,20,20,30,65,75,50,50,0,0,0,0,0,0,85,0,0,50,10,60
